Timestamp,Occupancy,Capacity,price_model1,price_model2
2016-10-05 16:30:00,114,577,10.395147313691508,12.50380681041765
2016-10-06 07:57:00,58,577,10.20103986135182,12.30902570132077
2016-10-06 08:30:00,63,577,10.21837088388215,13.129193299982273
2016-10-06 08:57:00,70,577,10.24263431542461,12.35076451041296
2016-10-06 09:30:00,95,577,10.329289428076256,13.240496790894776
2016-10-06 10:03:00,135,577,10.467937608318891,13.379626154535401
2016-10-06 10:30:00,160,577,10.554592720970538,10.656864508088315
2016-10-06 10:57:00,177,577,10.613518197573656,11.518770915842005
2016-10-06 11:30:00,191,577,10.66204506065858,13.574407263632281
2016-10-06 12:04:00,199,577,10.689774696707106,13.602233136360407
2016-10-06 12:30:00,206,577,10.714038128249566,12.823804346791094
2016-10-06 12:57:00,198,577,10.68630849220104,12.79597847406297
2016-10-06 13:30:00,208,577,10.720970537261698,10.823819744457069
2016-10-06 13:57:00,200,577,10.693240901213171,10.795993871728943
2016-10-06 14:30:00,175,577,10.606585788561524,13.51875551817603
2016-10-06 15:04:00,158,577,10.547660311958406,12.65684911042234
2016-10-06 15:31:00,153,577,10.530329289428076,11.435293297657626
2016-10-06 16:04:00,135,577,10.467937608318891,13.379626154535401
2016-10-06 16:30:00,129,577,10.447140381282496,11.351815679473251
2016-10-07 08:03:00,58,577,10.20103986135182,12.30902570132077
2016-10-07 08:30:00,61,577,10.211438474870018,11.115295761284184
2016-10-07 09:04:00,75,577,10.25996533795494,13.17093210907446
2016-10-07 09:30:00,103,577,10.357019064124783,13.2683226636229
2016-10-07 09:57:00,128,577,10.44367417677643,10.545561017175814
2016-10-07 10:30:00,172,577,10.596187175043328,10.698603317180503
2016-10-07 10:57:00,188,577,10.651646447140381,10.754255062636755
2016-10-07 11:30:00,199,577,10.689774696707106,13.602233136360407
2016-10-07 12:03:00,210,577,10.72790294627383,12.837717283155158
2016-10-07 12:30:00,206,577,10.714038128249566,12.823804346791094
2016-10-07 13:04:00,200,577,10.693240901213171,10.795993871728943
2016-10-07 13:30:00,201,577,10.696707105719238,11.60224853402638
2016-10-07 14:03:00,193,577,10.668977469670711,11.574422661298255
2016-10-07 14:30:00,181,577,10.627383015597921,11.532683852206066
2016-10-07 15:04:00,172,577,10.596187175043328,10.698603317180503
2016-10-07 15:30:00,159,577,10.551126516464471,13.46310377271978
2016-10-07 15:57:00,158,577,10.547660311958406,12.65684911042234
2016-10-07 16:30:00,132,577,10.457538994800693,10.559473953539875
2016-10-08 07:57:00,58,577,10.20103986135182,12.30902570132077
2016-10-08 08:30:00,61,577,10.211438474870018,11.115295761284184
2016-10-08 08:57:00,75,577,10.25996533795494,13.17093210907446
2016-10-08 09:30:00,104,577,10.36048526863085,10.462083398991435
2016-10-08 10:04:00,158,577,10.547660311958406,12.65684911042234
2016-10-08 10:30:00,191,577,10.66204506065858,13.574407263632281
2016-10-08 10:57:00,223,577,10.772963604852686,13.685710754544784
2016-10-08 11:30:00,254,577,10.880415944540728,12.990759583159848
2016-10-08 12:04:00,306,577,11.060658578856152,13.171627755892663
2016-10-08 12:30:00,320,577,11.109185441941074,11.213381962650825
2016-10-08 13:04:00,348,577,11.206239168110919,11.310772517199265
2016-10-08 13:30:00,357,577,11.23743500866551,12.144853052224832
2016-10-08 14:03:00,395,577,11.369150779896014,14.283967018199483
2016-10-08 14:30:00,400,577,11.386481802426344,11.491640689932082
2016-10-08 14:57:00,395,577,11.369150779896014,14.283967018199483
2016-10-08 15:30:00,406,577,11.407279029462739,13.519451164994233
2016-10-08 16:04:00,381,577,11.320623916811092,12.228330670409207
2016-10-08 16:30:00,365,577,11.265164644714037,12.172678924952955
2016-10-09 08:04:00,42,577,10.145580589254767,12.25337395586452
2016-10-09 08:30:00,42,577,10.145580589254767,12.25337395586452
2016-10-09 09:04:00,43,577,10.149046793760832,13.059628618161959
2016-10-09 09:30:00,43,577,10.149046793760832,13.059628618161959
2016-10-09 09:57:00,50,577,10.173310225303293,12.281199828592646
2016-10-09 10:30:00,64,577,10.221837088388215,10.322954035350806
2016-10-09 11:04:00,100,577,10.346620450606586,10.448170462627374
2016-10-09 11:30:00,126,577,10.436741767764298,12.54554561950984
2016-10-09 11:57:00,148,577,10.512998266897746,10.615125698996126
2016-10-09 12:30:00,170,577,10.589254766031196,12.69858791951453
2016-10-09 13:04:00,189,577,10.655112651646448,11.560509724934194
2016-10-09 13:30:00,205,577,10.710571923743501,11.616161470390445
2016-10-09 14:03:00,208,577,10.720970537261698,10.823819744457069
2016-10-09 14:30:00,209,577,10.724436741767764,11.630074406754506
2016-10-09 15:04:00,191,577,10.66204506065858,13.574407263632281
2016-10-09 15:30:00,180,577,10.623916811091854,10.726429189908629
2016-10-09 16:03:00,155,577,10.537261698440208,13.449190836355719
2016-10-09 16:30:00,133,577,10.46100519930676,11.365728615837314
2016-10-10 08:04:00,54,577,10.187175043327557,12.29511276495671
2016-10-10 08:30:00,56,577,10.194107452339688,10.295128162622682
2016-10-10 09:04:00,65,577,10.225303292894282,11.129208697648245
2016-10-10 09:30:00,73,577,10.253032928942808,11.157034570376371
2016-10-10 10:03:00,92,577,10.31889081455806,10.420344589899246
2016-10-10 10:30:00,113,577,10.391681109185441,11.296163934017
2016-10-10 10:57:00,144,577,10.499133448873483,10.601212762632064
2016-10-10 11:30:00,149,577,10.516464471403813,11.421380361293565
2016-10-10 11:57:00,159,577,10.551126516464471,13.46310377271978
2016-10-10 12:30:00,171,577,10.592720970537261,13.50484258181197
2016-10-10 13:04:00,176,577,10.610051993067591,10.712516253544566
2016-10-10 13:30:00,172,577,10.596187175043328,10.698603317180503
2016-10-10 14:03:00,161,577,10.558058925476603,11.463119170385754
2016-10-10 14:30:00,154,577,10.533795493934143,12.642936174058278
2016-10-10 14:57:00,137,577,10.474870017331023,11.379641552201376
2016-10-10 15:30:00,129,577,10.447140381282496,11.351815679473251
2016-10-10 15:57:00,130,577,10.450606585788561,12.559458555873901
2016-10-10 16:30:00,114,577,10.395147313691508,12.50380681041765
2016-10-11 08:04:00,56,577,10.194107452339688,10.295128162622682
2016-10-11 08:30:00,64,577,10.221837088388215,10.322954035350806
2016-10-11 08:57:00,74,577,10.256499133448873,12.364677446777021
2016-10-11 09:30:00,93,577,10.322357019064125,11.226599252196685
2016-10-11 09:57:00,129,577,10.447140381282496,11.351815679473251
2016-10-11 10:30:00,167,577,10.578856152512998,13.490929645447904
2016-10-11 10:57:00,200,577,10.693240901213171,10.795993871728943
2016-10-11 11:30:00,219,577,10.759098786828423,13.671797818180721
2016-10-11 12:03:00,225,577,10.779896013864818,11.685726152210758
2016-10-11 12:30:00,221,577,10.766031195840554,11.671813215846695
2016-10-11 13:04:00,217,577,10.752166377816291,11.657900279482632
2016-10-11 13:31:00,217,577,10.752166377816291,11.657900279482632
2016-10-11 14:04:00,208,577,10.720970537261698,10.823819744457069
2016-10-11 14:30:00,191,577,10.66204506065858,13.574407263632281
2016-10-11 15:03:00,167,577,10.578856152512998,13.490929645447904
2016-10-11 15:33:00,159,577,10.551126516464471,13.46310377271978
2016-10-11 16:01:00,150,577,10.51993067590988,12.629023237694215
2016-10-11 16:26:00,127,577,10.440207972270365,13.351800281807279
2016-10-12 08:04:00,51,577,10.176776429809358,13.087454490890085
2016-10-12 08:31:00,57,577,10.197573656845753,11.10138282492012
2016-10-12 09:03:00,64,577,10.221837088388215,10.322954035350806
2016-10-12 09:26:00,73,577,10.253032928942808,11.157034570376371
2016-10-12 10:01:00,99,577,10.34315424610052,13.254409727258839
2016-10-12 10:31:00,112,577,10.388214904679376,10.489909271719561
2016-10-12 11:04:00,127,577,10.440207972270365,13.351800281807279
2016-10-12 11:31:00,128,577,10.44367417677643,10.545561017175814
2016-10-12 12:04:00,143,577,10.495667244367418,13.40745202726353
2016-10-12 12:31:00,158,577,10.547660311958406,12.65684911042234
2016-10-12 13:04:00,157,577,10.54419410745234,11.44920623402169
2016-10-12 13:34:00,164,577,10.568457538994801,10.670777444452376
2016-10-12 14:03:00,167,577,10.578856152512998,13.490929645447904
2016-10-12 14:34:00,159,577,10.551126516464471,13.46310377271978
2016-10-12 15:01:00,140,577,10.48526863084922,10.587299826268
2016-10-12 15:30:00,128,577,10.44367417677643,10.545561017175814
2016-10-12 15:57:00,121,577,10.419410745233968,11.323989806745125
2016-10-12 16:31:00,111,577,10.38474870017331,13.296148536351026
2016-10-13 07:57:00,58,577,10.20103986135182,12.30902570132077
2016-10-13 08:31:00,65,577,10.225303292894282,11.129208697648245
2016-10-13 09:04:00,76,577,10.263431542461005,10.364692844442995
2016-10-13 09:31:00,97,577,10.336221837088388,11.24051218856075
2016-10-13 09:57:00,127,577,10.440207972270365,13.351800281807279
2016-10-13 10:31:00,166,577,10.575389948006933,12.684674983150465
2016-10-13 11:04:00,200,577,10.693240901213171,10.795993871728943
2016-10-13 11:31:00,220,577,10.76256499133449,10.865558553549256
2016-10-13 11:57:00,230,577,10.797227036395148,12.907281964975471
2016-10-13 12:31:00,231,577,10.800693240901213,13.713536627272909
2016-10-13 13:04:00,214,577,10.741767764298093,12.851630219519219
2016-10-13 13:31:00,203,577,10.70363951473137,13.61614607272447
2016-10-13 13:57:00,205,577,10.710571923743501,11.616161470390445
2016-10-13 14:31:00,181,577,10.627383015597921,11.532683852206066
2016-10-13 15:04:00,162,577,10.56152512998267,12.670762046786404
2016-10-13 15:31:00,144,577,10.499133448873483,10.601212762632064
2016-10-13 16:04:00,132,577,10.457538994800693,10.559473953539875
2016-10-13 16:31:00,130,577,10.450606585788561,12.559458555873901
2016-10-14 08:01:00,53,577,10.18370883882149,11.087469888556058
2016-10-14 08:27:00,57,577,10.197573656845753,11.10138282492012
2016-10-14 09:01:00,67,577,10.232235701906413,13.143106236346336
2016-10-14 09:27:00,100,577,10.346620450606586,10.448170462627374
2016-10-14 10:01:00,134,577,10.464471403812825,12.573371492237964
2016-10-14 10:27:00,157,577,10.54419410745234,11.44920623402169
2016-10-14 11:01:00,205,577,10.710571923743501,11.616161470390445
2016-10-14 11:27:00,220,577,10.76256499133449,10.865558553549256
2016-10-14 12:01:00,224,577,10.776429809358753,10.87947148991332
2016-10-14 12:27:00,213,577,10.738301559792028,11.64398734311857
2016-10-14 13:01:00,205,577,10.710571923743501,11.616161470390445
2016-10-14 13:27:00,201,577,10.696707105719238,11.60224853402638
2016-10-14 14:01:00,182,577,10.630849220103986,12.740326728606718
2016-10-14 14:34:00,174,577,10.60311958405546,12.712500855878591
2016-10-14 15:01:00,171,577,10.592720970537261,13.50484258181197
2016-10-14 15:27:00,161,577,10.558058925476603,11.463119170385754
2016-10-14 16:01:00,138,577,10.478336221837088,12.587284428602029
2016-10-14 16:34:00,134,577,10.464471403812825,12.573371492237964
2016-10-15 08:01:00,53,577,10.18370883882149,11.087469888556058
2016-10-15 08:34:00,63,577,10.21837088388215,13.129193299982273
2016-10-15 09:01:00,77,577,10.266897746967071,11.170947506740434
2016-10-15 09:27:00,101,577,10.350086655112651,11.254425124924811
2016-10-15 10:01:00,154,577,10.533795493934143,12.642936174058278
2016-10-15 10:27:00,171,577,10.592720970537261,13.50484258181197
2016-10-15 11:01:00,211,577,10.731369150779896,13.643971945452595
2016-10-15 11:27:00,239,577,10.82842287694974,13.741362500001035
2016-10-15 12:01:00,276,577,10.956672443674178,11.060339662646134
2016-10-15 12:27:00,297,577,11.029462738301559,11.936159006763889
2016-10-15 13:01:00,332,577,11.150779896013866,11.255120771743014
2016-10-15 13:34:00,352,577,11.220103986135182,11.324685453563328
2016-10-15 14:01:00,391,577,11.35528596187175,14.270054081835422
2016-10-15 14:27:00,409,577,11.417677642980935,12.325721224957647
2016-10-15 15:01:00,442,577,11.532062391681109,13.644667592270798
2016-10-15 15:27:00,428,577,11.483535528596187,11.589031244480521
2016-10-15 16:01:00,412,577,11.428076256499134,11.53337949902427
2016-10-15 16:27:00,393,577,11.362218370883882,12.270069479501394
2016-10-16 08:04:00,48,577,10.166377816291162,10.267302289894555
2016-10-16 08:27:00,48,577,10.166377816291162,10.267302289894555
2016-10-16 09:01:00,55,577,10.190641247833621,13.101367427254146
2016-10-16 09:27:00,57,577,10.197573656845753,11.10138282492012
2016-10-16 10:04:00,57,577,10.197573656845753,11.10138282492012
2016-10-16 10:34:00,56,577,10.194107452339688,10.295128162622682
2016-10-16 11:01:00,56,577,10.194107452339688,10.295128162622682
2016-10-16 11:27:00,56,577,10.194107452339688,10.295128162622682
2016-10-16 12:01:00,65,577,10.225303292894282,11.129208697648245
2016-10-16 12:27:00,105,577,10.363951473136915,11.268338061288874
2016-10-16 13:01:00,131,577,10.454072790294628,13.36571321817134
2016-10-16 13:27:00,146,577,10.506065857885615,12.615110301330152
2016-10-16 14:01:00,170,577,10.589254766031196,12.69858791951453
2016-10-16 14:27:00,180,577,10.623916811091854,10.726429189908629
2016-10-16 15:01:00,192,577,10.665511265164644,10.768167999000816
2016-10-16 15:31:00,185,577,10.641247833622185,11.54659678857013
2016-10-16 15:57:00,173,577,10.599653379549393,11.504857979477944
2016-10-16 16:31:00,154,577,10.533795493934143,12.642936174058278
2016-10-17 08:01:00,50,577,10.173310225303293,12.281199828592646
2016-10-17 08:27:00,54,577,10.187175043327557,12.29511276495671
2016-10-17 09:01:00,66,577,10.228769497400346,12.336851574048897
2016-10-17 09:27:00,76,577,10.263431542461005,10.364692844442995
2016-10-17 10:04:00,112,577,10.388214904679376,10.489909271719561
2016-10-17 10:31:00,119,577,10.412478336221836,13.323974409079153
2016-10-17 11:04:00,144,577,10.499133448873483,10.601212762632064
2016-10-17 11:31:00,153,577,10.530329289428076,11.435293297657626
2016-10-17 12:04:00,159,577,10.551126516464471,13.46310377271978
2016-10-17 12:31:00,154,577,10.533795493934143,12.642936174058278
2016-10-17 12:57:00,154,577,10.533795493934143,12.642936174058278
2016-10-17 13:31:00,157,577,10.54419410745234,11.44920623402169
2016-10-17 14:04:00,161,577,10.558058925476603,11.463119170385754
2016-10-17 14:31:00,147,577,10.509532062391681,13.42136496362759
2016-10-17 14:57:00,133,577,10.46100519930676,11.365728615837314
2016-10-17 15:31:00,121,577,10.419410745233968,11.323989806745125
2016-10-17 15:57:00,115,577,10.398613518197573,13.31006147271509
2016-10-17 16:28:00,110,577,10.381282495667245,12.489893874053589
2016-10-18 08:01:00,57,577,10.197573656845753,11.10138282492012
2016-10-18 08:28:00,60,577,10.207972270363951,10.309041098986745
2016-10-18 09:01:00,72,577,10.249566724436741,10.350779908078934
2016-10-18 09:28:00,91,577,10.315424610051993,13.226583854530713
2016-10-18 10:01:00,145,577,10.50259965337955,11.407467424929504
2016-10-18 10:28:00,178,577,10.616984402079723,12.726413792242655
2016-10-18 11:01:00,220,577,10.76256499133449,10.865558553549256
2016-10-18 11:27:00,228,577,10.790294627383016,10.893384426277382
2016-10-18 12:01:00,231,577,10.800693240901213,13.713536627272909
2016-10-18 12:27:00,224,577,10.776429809358753,10.87947148991332
2016-10-18 13:01:00,237,577,10.821490467937608,11.727464961302946
2016-10-18 13:28:00,227,577,10.78682842287695,13.699623690908847
2016-10-18 13:54:00,226,577,10.783362218370884,12.893369028611408
2016-10-18 14:27:00,200,577,10.693240901213171,10.795993871728943
2016-10-18 15:01:00,165,577,10.571923743500866,11.477032106749816
2016-10-18 15:27:00,157,577,10.54419410745234,11.44920623402169
2016-10-18 15:55:00,149,577,10.516464471403813,11.421380361293565
2016-10-18 16:27:00,124,577,10.429809358752166,10.531648080811749
2016-10-19 08:05:00,49,577,10.169844020797226,11.073556952191995
2016-10-19 08:25:00,51,577,10.176776429809358,13.087454490890085
2016-10-19 08:58:00,59,577,10.204506065857885,13.115280363618211
2016-10-19 09:32:00,76,577,10.263431542461005,10.364692844442995
2016-10-19 09:58:00,105,577,10.363951473136915,11.268338061288874
2016-10-19 10:25:00,135,577,10.467937608318891,13.379626154535401
2016-10-19 10:59:00,156,577,10.540727902946275,10.642951571724254
2016-10-19 11:25:00,177,577,10.613518197573656,11.518770915842005
2016-10-19 11:59:00,181,577,10.627383015597921,11.532683852206066
2016-10-19 12:25:00,171,577,10.592720970537261,13.50484258181197
2016-10-19 12:58:00,165,577,10.571923743500866,11.477032106749816
2016-10-19 13:25:00,167,577,10.578856152512998,13.490929645447904
2016-10-19 13:58:00,161,577,10.558058925476603,11.463119170385754
2016-10-19 14:32:00,156,577,10.540727902946275,10.642951571724254
2016-10-19 14:58:00,144,577,10.499133448873483,10.601212762632064
2016-10-19 15:32:00,127,577,10.440207972270365,13.351800281807279
2016-10-19 15:59:00,117,577,10.405545927209705,11.310076870381064
2016-10-19 16:25:00,110,577,10.381282495667245,12.489893874053589
2016-10-22 07:59:00,57,577,10.197573656845753,11.10138282492012
2016-10-22 08:26:00,59,577,10.204506065857885,13.115280363618211
2016-10-22 08:59:00,72,577,10.249566724436741,10.350779908078934
2016-10-22 09:26:00,93,577,10.322357019064125,11.226599252196685
2016-10-22 09:59:00,130,577,10.450606585788561,12.559458555873901
2016-10-22 10:26:00,156,577,10.540727902946275,10.642951571724254
2016-10-22 10:59:00,198,577,10.68630849220104,12.79597847406297
2016-10-22 11:32:00,239,577,10.82842287694974,13.741362500001035
2016-10-22 11:59:00,261,577,10.90467937608319,11.810942579487323
2016-10-22 12:32:00,324,577,11.123050259965337,11.227294899014888
2016-10-22 12:59:00,359,577,11.244367417677642,14.158750590922919
2016-10-22 13:32:00,380,577,11.317157712305026,11.422076008111768
2016-10-22 13:59:00,408,577,11.41421143847487,11.519466562660208
2016-10-22 14:39:00,430,577,11.490467937608319,13.602928783178609
2016-10-22 14:59:00,424,577,11.469670710571924,11.575118308116458
2016-10-22 15:26:00,403,577,11.39688041594454,14.31179289092761
2016-10-22 15:59:00,384,577,11.331022530329289,11.435988944475831
2016-10-22 16:26:00,340,577,11.178509532062392,11.282946644471142
2016-10-23 07:59:00,47,577,10.162911611785095,13.073541554526022
2016-10-23 08:26:00,48,577,10.166377816291162,10.267302289894555
2016-10-23 08:59:00,51,577,10.176776429809358,13.087454490890085
2016-10-23 09:26:00,50,577,10.173310225303293,12.281199828592646
2016-10-23 09:59:00,54,577,10.187175043327557,12.29511276495671
2016-10-23 10:26:00,60,577,10.207972270363951,10.309041098986745
2016-10-23 10:59:00,80,577,10.277296360485268,10.37860578080706
2016-10-23 11:26:00,107,577,10.370883882149046,13.282235599986961
2016-10-23 11:59:00,125,577,10.433275563258233,11.337902743109186
2016-10-23 12:26:00,144,577,10.499133448873483,10.601212762632064
2016-10-23 13:06:00,175,577,10.606585788561524,13.51875551817603
2016-10-23 13:26:00,192,577,10.665511265164644,10.768167999000816
2016-10-23 13:59:00,215,577,10.74523396880416,13.65788488181666
2016-10-23 14:26:00,226,577,10.783362218370884,12.893369028611408
2016-10-23 14:59:00,219,577,10.759098786828423,13.671797818180721
2016-10-23 15:26:00,215,577,10.74523396880416,13.65788488181666
2016-10-23 15:59:00,179,577,10.620450606585788,13.532668454540094
2016-10-23 16:26:00,150,577,10.51993067590988,12.629023237694215
2016-10-24 07:56:00,47,577,10.162911611785095,13.073541554526022
2016-10-24 08:29:00,55,577,10.190641247833621,13.101367427254146
2016-10-24 09:03:00,62,577,10.214904679376083,12.322938637684832
2016-10-24 09:30:00,73,577,10.253032928942808,11.157034570376371
2016-10-24 09:55:00,87,577,10.30155979202773,13.21267091816665
2016-10-24 10:30:00,114,577,10.395147313691508,12.50380681041765
2016-10-24 11:03:00,137,577,10.474870017331023,11.379641552201376
2016-10-24 11:29:00,155,577,10.537261698440208,13.449190836355719
2016-10-24 12:02:00,173,577,10.599653379549393,11.504857979477944
2016-10-24 12:30:00,191,577,10.66204506065858,13.574407263632281
2016-10-24 12:56:00,198,577,10.68630849220104,12.79597847406297
2016-10-24 13:30:00,208,577,10.720970537261698,10.823819744457069
2016-10-24 13:56:00,219,577,10.759098786828423,13.671797818180721
2016-10-24 14:30:00,215,577,10.74523396880416,13.65788488181666
2016-10-24 14:56:00,209,577,10.724436741767764,11.630074406754506
2016-10-24 15:32:00,209,577,10.724436741767764,11.630074406754506
2016-10-24 16:00:00,192,577,10.665511265164644,10.768167999000816
2016-10-24 16:33:00,175,577,10.606585788561524,13.51875551817603
2016-10-25 08:00:00,54,577,10.187175043327557,12.29511276495671
2016-10-25 08:26:00,55,577,10.190641247833621,13.101367427254146
2016-10-25 09:00:00,82,577,10.2842287694974,12.392503319505149
2016-10-25 09:19:00,95,577,10.329289428076256,13.240496790894776
2016-10-25 09:56:00,129,577,10.447140381282496,11.351815679473251
2016-10-25 10:29:00,173,577,10.599653379549393,11.504857979477944
2016-10-25 10:56:00,202,577,10.700173310225303,12.809891410427031
2016-10-25 11:29:00,249,577,10.8630849220104,11.769203770395134
2016-10-25 12:02:00,290,577,11.0051993067591,13.115976010436414
2016-10-25 12:29:00,303,577,11.050259965337954,13.96396948182604
2016-10-25 13:03:00,331,577,11.147313691507799,14.061360036374479
2016-10-25 13:29:00,345,577,11.19584055459272,12.103114243132643
2016-10-25 13:56:00,363,577,11.258232235701907,14.172663527286982
2016-10-25 14:29:00,365,577,11.265164644714037,12.172678924952955
2016-10-25 15:02:00,340,577,11.178509532062392,11.282946644471142
2016-10-25 15:29:00,302,577,11.04679376083189,13.1577148195286
2016-10-25 15:56:00,273,577,10.94627383015598,11.852681388579512
2016-10-25 16:29:00,226,577,10.783362218370884,12.893369028611408
2016-10-26 07:59:00,56,577,10.194107452339688,10.295128162622682
2016-10-26 08:32:00,63,577,10.21837088388215,13.129193299982273
2016-10-26 08:59:00,70,577,10.24263431542461,12.35076451041296
2016-10-26 09:26:00,87,577,10.30155979202773,13.21267091816665
2016-10-26 09:59:00,108,577,10.374350086655113,10.475996335355497
2016-10-26 10:26:00,125,577,10.433275563258233,11.337902743109186
2016-10-26 10:59:00,159,577,10.551126516464471,13.46310377271978
2016-10-26 11:26:00,182,577,10.630849220103986,12.740326728606718
2016-10-26 11:59:00,198,577,10.68630849220104,12.79597847406297
2016-10-26 12:26:00,205,577,10.710571923743501,11.616161470390445
2016-10-26 12:59:00,231,577,10.800693240901213,13.713536627272909
2016-10-26 13:26:00,244,577,10.84575389948007,10.949036171733633
2016-10-26 13:59:00,260,577,10.901213171577123,11.004687917189884
2016-10-26 14:26:00,267,577,10.925476603119584,13.838753054549475
2016-10-26 14:59:00,252,577,10.873483535528596,10.97686204446176
2016-10-26 15:26:00,238,577,10.824956672443674,12.935107837703598
2016-10-26 15:59:00,212,577,10.734835355285963,10.83773268082113
2016-10-26 16:32:00,180,577,10.623916811091854,10.726429189908629
2016-10-27 07:59:00,54,577,10.187175043327557,12.29511276495671
2016-10-27 08:32:00,60,577,10.207972270363951,10.309041098986745
2016-10-27 08:59:00,69,577,10.239168110918545,11.14312163401231
2016-10-27 09:32:00,90,577,10.311958405545926,12.420329192233272
2016-10-27 09:59:00,102,577,10.353552859618718,12.462068001325461
2016-10-27 10:25:00,117,577,10.405545927209705,11.310076870381064
2016-10-27 10:59:00,160,577,10.554592720970538,10.656864508088315
2016-10-27 11:32:00,189,577,10.655112651646448,11.560509724934194
2016-10-27 11:59:00,207,577,10.717504332755633,13.630059009088534
2016-10-27 12:26:00,222,577,10.769497400346621,12.879456092247345
2016-10-27 12:59:00,247,577,10.856152512998268,13.769188372729161
2016-10-27 13:32:00,271,577,10.939341421143848,13.852665990913538
2016-10-27 13:59:00,279,577,10.967071057192374,13.880491863641664
2016-10-27 14:26:00,280,577,10.970537261698441,11.0742525990102
2016-10-27 14:59:00,266,577,10.922010398613518,13.032498392252037
2016-10-27 15:26:00,263,577,10.911611785095321,13.824840118185413
2016-10-27 15:59:00,241,577,10.835355285961871,11.74137789766701
2016-10-27 16:26:00,225,577,10.779896013864818,11.685726152210758
2016-10-28 08:16:00,57,577,10.197573656845753,11.10138282492012
2016-10-28 08:16:00,57,577,10.197573656845753,11.10138282492012
2016-10-28 08:56:00,69,577,10.239168110918545,11.14312163401231
2016-10-28 09:29:00,99,577,10.34315424610052,13.254409727258839
2016-10-28 10:02:00,135,577,10.467937608318891,13.379626154535401
2016-10-28 10:29:00,171,577,10.592720970537261,13.50484258181197
2016-10-28 10:56:00,196,577,10.679376083188908,10.78208093536488
2016-10-28 11:29:00,230,577,10.797227036395148,12.907281964975471
2016-10-28 12:02:00,262,577,10.908145580589254,13.018585455887974
2016-10-28 12:29:00,269,577,10.932409012131716,11.838768452215449
2016-10-28 13:02:00,266,577,10.922010398613518,13.032498392252037
2016-10-28 13:29:00,275,577,10.95320623916811,13.866578927277601
2016-10-28 14:02:00,296,577,11.025996533795494,11.12990434446645
2016-10-28 14:29:00,290,577,11.0051993067591,13.115976010436414
2016-10-28 15:02:00,282,577,10.977469670710573,13.088150137708288
2016-10-28 15:29:00,269,577,10.932409012131716,11.838768452215449
2016-10-28 16:02:00,256,577,10.88734835355286,10.990774980825822
2016-10-28 16:29:00,220,577,10.76256499133449,10.865558553549256
2016-10-29 07:59:00,51,577,10.176776429809358,13.087454490890085
2016-10-29 08:26:00,56,577,10.194107452339688,10.295128162622682
2016-10-29 08:59:00,66,577,10.228769497400346,12.336851574048897
2016-10-29 09:26:00,91,577,10.315424610051993,13.226583854530713
2016-10-29 09:59:00,124,577,10.429809358752166,10.531648080811749
2016-10-29 10:26:00,164,577,10.568457538994801,10.670777444452376
2016-10-29 10:59:00,213,577,10.738301559792028,11.64398734311857
2016-10-29 11:25:00,267,577,10.925476603119584,13.838753054549475
